,tillage_depth,tire_pressure,damage_index
0,19.815515422654194,70.00399362750271,0.6585413687153597
1,14.969993651372187,70.13934836521908,0.619428616171942
2,13.758165105825258,71.84697489445745,0.6220476320387239
3,16.02389780998128,80.1102065455577,0.7150640578778498
4,13.342315991802261,95.05973365647948,0.8093885796909167
5,6.947579622333112,99.91949456739181,0.7333112544552824
6,2.563429054861541,88.32698276525967,0.5202094706378811
7,2.4844676754769788,83.34259398696439,0.4884020822831755
8,5.684687963550427,94.94530596199382,0.6672433480024846
9,9.558195395601041,102.43450181317908,0.8070093267714046
10,14.055803819975651,90.61706863612184,0.7819671758499813
11,19.360049151443924,76.32417818661983,0.7120922340396418
12,21.6904851445666,71.06931545432553,0.6819415893902263
13,18.781660751062,71.82962142060806,0.6670162821716725
14,13.639973607508361,79.81889949603688,0.6871925049743545
15,10.59946811696391,95.07052013900812,0.7686285570591237
16,9.15620365982042,102.78575346003335,0.8018896006175867
17,6.643244110112472,99.67185072943198,0.724221421640805
18,3.091942218714742,101.17166707145414,0.6185819418321937
19,0.9501200699656949,97.65388361093336,0.4584203432227625
20,1.6306658585986744,84.65938453603195,0.4510263688451682
21,6.785234179247771,83.22016561971574,0.6114148742034565
22,15.435669947706586,95.59198409626622,0.8408882674802549
23,20.61432465686069,98.64268962964192,0.925068768260278
24,18.82167827566349,86.58011311990799,0.7991346768551941
25,13.627211831949323,82.99165165872986,0.713383590053303
26,9.54060157712802,95.09324288896025,0.7508138943035345
27,7.532988571463129,101.22053960099043,0.7561626550941759
28,9.995230278028387,90.07420827840873,0.7200392212830738
29,16.93602148967469,83.69774741746664,0.7552916561517036
30,20.8402131779371,94.94639047952676,0.8937849413657274
31,17.872031195363125,105.67319781500008,0.9573672035124549
32,11.550457957189295,102.93347868288431,0.8460875864008441
33,8.515582649177091,102.49183073060806,0.7867317816519012
34,10.929585998919757,100.28619142026575,0.8148860226445073
35,11.774203209496081,85.92532340271653,0.7138383280746877
36,8.040469316288451,73.95867419577179,0.5668604378391313
37,5.736392304161833,70.63063754403233,0.5025571335451925
38,4.963997611367135,72.19426499539124,0.4968560033108616
39,4.547678532880405,81.31546836068257,0.5464282416207049
40,5.023824274301505,96.00596911915358,0.6559396467547597
41,3.9612687801562467,100.23457446519087,0.6481984551763177
42,2.6824943767003564,96.96285311303768,0.5750541831979648
43,6.25641602126584,101.2710341046141,0.7255709067583526
44,14.697996565889348,102.00657815945503,0.8854674678827072
45,20.43852116635555,101.44874216421512,0.9486204851977619
46,18.876740970757034,104.33423980752302,0.9573678295084578
47,12.441383698407757,94.59507943858837,0.7929977152165618
48,6.6038997083306565,79.00637531912162,0.5779794577878364
49,4.1531992933245885,71.66092999297885,0.47391124429318077
